date,name,href
"Tue, Jan. 28",What to watch in Tesla's Q4 report,https://seekingalpha.com/news/3535186-what-to-watch-in-teslas-q4-report?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:241
"Mon, Jan. 27",China anxiety dents auto sector,https://seekingalpha.com/news/3534722-china-anxiety-dents-auto-sector?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:242
"Sun, Jan. 26",Rivian looks to crash EV party,https://seekingalpha.com/news/3534529-rivian-looks-to-crash-ev-party?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:243
"Fri, Jan. 24",U.S. Senator takes dig at Tesla's Autopilot,https://seekingalpha.com/news/3534409-u-s-senator-takes-dig-teslas-autopilot?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:244
"Thu, Jan. 23",UBS note on Tesla scratches heads,https://seekingalpha.com/news/3533802-ubs-note-on-tesla-scratches-heads?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:245
"Wed, Jan. 22",Tesla faces new suit over acceleration,https://seekingalpha.com/news/3533755-tesla-faces-new-suit-over-acceleration?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:246
"Wed, Jan. 22",Wedbush confident on Tesla ahead of earnings,https://seekingalpha.com/news/3533385-wedbush-confident-on-tesla-ahead-of-earnings?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:247
"Wed, Jan. 22","Tesla joins $100B club, tops Volkswagen",https://seekingalpha.com/news/3533359-tesla-joins-100b-club-tops-volkswagen?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:248
"Tue, Jan. 21",Tesla breaks through in Michigan,https://seekingalpha.com/news/3533225-tesla-breaks-through-in-michigan?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:249
"Tue, Jan. 21",Analysts upshift and downshift on Tesla,https://seekingalpha.com/news/3533032-analysts-upshift-and-downshift-on-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:250
"Tue, Jan. 21",Tesla blasts U.S. safety recall petition,https://seekingalpha.com/news/3532935-tesla-blasts-u-s-safety-recall-petition?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:251
"Sun, Jan. 19",Tesla secures land for European factory,https://seekingalpha.com/news/3532863-tesla-secures-land-for-european-factory?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:252
"Fri, Jan. 17",Tesla unintended acceleration complaints to come under NHTSA scrutiny,https://seekingalpha.com/news/3532791-tesla-unintended-acceleration-complaints-to-come-under-nhtsa-scrutiny?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:253
"Thu, Jan. 16",Tesla cools off after Morgan Stanley turns bearish,https://seekingalpha.com/news/3532301-tesla-cools-off-after-morgan-stanley-turns-bearish?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:254
"Thu, Jan. 16",New Tesla registrations nearly halve in California,https://seekingalpha.com/news/3532259-new-tesla-registrations-nearly-halve-in-california?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:255
"Wed, Jan. 15",Tesla looks to Glencore for cobalt,https://seekingalpha.com/news/3532044-tesla-looks-to-glencore-for-cobalt?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:256
"Tue, Jan. 14",U.S. auto sales forecast to fall slightly in 2020,https://seekingalpha.com/news/3531734-u-s-auto-sales-forecast-to-fall-slightly-in-2020?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:257
"Tue, Jan. 14",Tesla rally finds a new gear,https://seekingalpha.com/news/3531688-tesla-rally-finds-new-gear?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:258
"Mon, Jan. 13",Tesla races past $500,https://seekingalpha.com/news/3531322-tesla-races-past-500?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:259
"Mon, Jan. 13",Israel grounds Tesla's Autopilot - Calcalist,https://seekingalpha.com/news/3531179-israel-grounds-teslas-autopilot-calcalist?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:260
"Fri, Jan. 10",Tesla PT hiked to $553 at Piper Sandler on China growth potential,https://seekingalpha.com/news/3530947-tesla-pt-hiked-to-553-piper-sandler-on-china-growth-potential?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:261
"Thu, Jan. 09",Noted Tesla bull says take profits here,https://seekingalpha.com/news/3530656-noted-tesla-bull-says-take-profits?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:262
"Wed, Jan. 08",Slow roll for Toyota in EVs?,https://seekingalpha.com/news/3530493-slow-roll-for-toyota-in-evs?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:263
"Tue, Jan. 07",Tesla price target hiked to Street-high $556 by Argus,https://seekingalpha.com/news/3530293-tesla-price-target-hiked-to-street-high-556-argus?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:264
"Tue, Jan. 07",Tesla spirals to record market cap for U.S. automaker,https://seekingalpha.com/news/3530231-tesla-spirals-to-record-market-cap-for-u-s-automaker?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:265
"Tue, Jan. 07",Sony shocks at CES with electric car concept,https://seekingalpha.com/news/3530152-sony-shocks-ces-electric-car-concept?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:266
"Tue, Jan. 07",Credit Suisse stays in bear camp on Tesla,https://seekingalpha.com/news/3530033-credit-suisse-stays-in-bear-camp-on-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:Archived|line:267
"Tue, Jan. 07",Model Y program launches in Shanghai,https://seekingalpha.com/news/3529991-model-y-program-launches-in-shanghai?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:268
"Mon, Jan. 06",Model Y expected to be mentioned at Tesla event tomorrow,https://seekingalpha.com/news/3529824-model-y-expected-to-be-mentioned-tesla-event-tomorrow?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:269
"Fri, Jan. 03",Tesla rises to record high after beating Q4 delivery guidance,https://seekingalpha.com/news/3529606-tesla-rises-to-record-high-after-beating-q4-delivery-guidance?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:270
"Fri, Jan. 03",Auto sector hits the skids,https://seekingalpha.com/news/3529531-auto-sector-hits-skids?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:271
"Fri, Jan. 03",Wedbush calls China the Tesla wildcard,https://seekingalpha.com/news/3529501-wedbush-calls-china-tesla-wildcard?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:272
"Fri, Jan. 03",Tesla +1% after topping Q4 deliveries expectations,https://seekingalpha.com/news/3529485-teslaplus-1-after-topping-q4-deliveries-expectations?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:273
"Fri, Jan. 03",Record year for Tesla in Norway,https://seekingalpha.com/news/3529441-record-year-for-tesla-in-norway?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:274
"Fri, Jan. 03",Tesla slashes price of China-made Model 3,https://seekingalpha.com/news/3529423-tesla-slashes-price-of-china-made-model-3?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:275
"Thu, Jan. 02",Canaccord Genuity fires off Street-high PT on Tesla,https://seekingalpha.com/news/3529084-canaccord-genuity-fires-off-street-high-pt-on-tesla?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:276
"Thu, Jan. 02",First customers to receive China-made Model 3s,https://seekingalpha.com/news/3529033-first-customers-to-receive-china-made-model-3s?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:277
"Wed, Jan. 01",Tesla faces lawsuit claiming racism,https://seekingalpha.com/news/3529018-tesla-faces-lawsuit-claiming-racism?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:278
"Tue, Dec. 31, 2019","Tesla Shanghai producing 1,000 cars a week",https://seekingalpha.com/news/3528861-tesla-shanghai-producing-1000-cars-week?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:279
"Mon, Dec. 30, 2019",Tesla -4% as bull/bear debate rages into 2020,https://seekingalpha.com/news/3528739-teslaminus-4-bull-bear-debate-rages-2020?source=content_type:react|section:News|sectionAsset:News|first_level_url:symbol|button:Title|lock_status:No|line:280
